x,y
102.242,233.735
323.588,60.113
395.493,278.008
103.255,288.413
58.893,290.282
516.991,177.639
579.228,262.335
119.045,148.916
326.591,143.319
381.969,130.748
574.301,391.192
600.212,255.691
352.133,74.097
6.142,351.479
337.149,342.328
616.019,137.768
341.349,383.268
575.871,218.097
64.485,241.052
425.027,239.0
411.771,257.675
349.413,55.016
594.2,191.788
366.823,269.273
120.247,276.948
117.383,260.223
252.154,47.216
581.455,235.616
233.902,40.847
121.162,281.115
130.294,270.653
299.824,80.693
218.286,318.251
591.736,213.07
215.521,40.37
346.879,382.451
420.251,236.941
158.829,267.856
376.799,254.478
450.653,374.848
151.172,36.907
153.262,94.845
219.509,72.283
661.379,86.651
619.239,314.163
581.109,273.438
410.533,62.101
238.343,235.125
539.356,367.007
288.851,137.355
626.047,283.603
370.354,143.052
583.072,193.896
391.013,258.43
435.131,249.16
195.596,94.665
380.738,100.873
335.859,78.192
278.167,123.683
331.777,337.253
607.025,217.504
43.805,359.992
232.39,135.242
108.855,391.059
92.383,361.078
112.844,329.648
264.939,133.313
610.533,224.268
375.828,316.194
150.071,136.014
307.413,106.017
567.179,300.673
83.999,227.734
634.737,130.045
173.387,143.758
403.928,49.92
65.537,293.118
-50.232,199.309
259.954,128.925
272.144,385.799
490.763,217.603
56.451,262.504
253.587,263.841
257.974,57.797
397.612,241.236
657.777,68.798
475.773,238.895
202.662,126.471
190.079,150.243
324.828,361.582
318.966,124.066
12.577,284.342
254.495,250.147
295.914,208.414
642.549,125.47
256.722,46.45
56.404,269.646
575.04,231.716
382.281,276.897
271.491,52.097
294.854,126.692
391.262,227.93
163.589,256.361
32.449,269.758
626.939,152.676
216.877,269.981
309.6,309.856
47.115,341.624
69.21,393.163
401.123,280.937
525.466,88.58
168.326,397.007
171.219,268.934
386.464,378.585
77.49,76.636
353.744,249.523
131.304,39.492
254.62,209.352
108.0,56.1
234.715,271.735
583.72,64.883
502.165,193.996
215.464,398.81
107.737,48.601
32.122,84.171
404.068,258.854
332.204,81.505
55.692,82.975
25.63,50.888
289.176,148.124
185.85,49.65
345.485,82.843
258.561,300.22
26.725,368.871
343.868,350.924
600.447,226.064
615.306,172.048
501.897,323.688
121.174,260.536
469.606,52.884
564.025,303.669
588.258,69.077
461.326,280.64
605.517,369.897
568.002,135.268
415.267,362.339
437.556,48.817
323.978,225.213
268.85,349.313
286.963,69.642
150.802,71.102
643.013,143.031
594.432,202.527
194.619,116.785
586.629,240.192
160.715,57.411
19.633,71.611
393.375,350.283
629.82,290.207
240.235,258.244
217.889,94.241
122.679,357.211
627.232,356.326
283.051,196.843
439.511,256.401
177.703,382.272
127.156,66.557
62.608,281.684
169.801,360.265
164.752,251.675
245.721,345.851
550.845,125.17
100.842,302.079
330.663,333.92
411.436,238.178
590.671,357.624
63.11,131.971
229.462,199.521
351.005,348.764
578.791,303.314
87.244,262.237
384.994,73.287
576.38,296.983
408.759,138.554
56.665,60.501
143.337,85.109
72.341,364.757
137.641,42.835
382.861,388.261
624.354,197.457
425.549,169.825
59.067,290.743
261.197,384.439
462.496,350.93
262.437,326.38
345.333,236.073
367.813,114.555
84.11,264.826
539.15,101.779
606.954,347.47
304.954,343.93
110.934,344.347
531.879,280.667
190.46,67.808
607.205,159.141
563.519,93.753
76.115,83.472
375.742,166.827
438.574,287.917
186.553,51.403
275.147,388.119
535.782,200.797
201.917,145.134
300.195,308.592
500.336,272.523
132.675,282.313
578.987,324.106
120.075,88.239
72.075,49.016
478.095,227.147
619.6,156.086
582.504,90.06
100.911,267.822
112.072,79.587
559.087,133.256
136.524,275.978
257.105,66.397
18.637,134.333
163.903,43.333
73.251,67.043
187.169,273.599
162.103,324.964
588.98,175.229
103.864,41.16
34.464,152.742
589.389,160.677
606.747,203.705
262.44,296.531
507.615,295.633
374.344,144.215
350.62,125.465
384.986,296.978
455.395,345.604
603.424,319.411
246.86,73.139
246.586,314.261
202.444,367.555
592.133,178.892
388.394,104.786
518.838,364.644
238.547,144.434
99.646,118.997
534.332,161.587
245.94,335.732
194.494,322.661
107.734,387.564
347.902,149.032
333.374,374.736
583.92,57.908
297.664,40.129
202.98,235.982
18.944,241.448
317.749,393.008
355.62,269.91
126.673,243.574
162.117,390.974
300.883,248.811
378.159,285.746
621.24,171.633
218.94,244.845
273.82,293.43
270.299,252.243
548.232,85.88
523.428,61.884
164.397,331.925
114.025,294.412
579.647,317.483
280.257,252.524
502.048,200.395
363.911,55.393
140.669,45.9
401.213,148.284
179.399,348.164
587.775,244.693
586.71,75.73
122.85,222.149
25.721,72.932
270.781,149.095
150.236,249.023
273.256,256.747
582.61,120.863
94.608,132.342
370.165,364.203
70.84,395.547
75.585,237.335
152.685,280.534
424.942,109.089
236.647,190.599
394.17,366.183
280.144,261.639
-9.229,285.011
138.561,36.879
300.891,126.587
188.69,57.974
381.349,237.69
570.111,331.569
430.244,265.207
0.346,139.439
34.258,364.329
177.672,337.783
353.629,64.34
213.678,91.572
270.036,66.913
584.555,79.83
31.99,367.546
68.621,146.137
266.075,253.151
598.508,79.97
106.514,134.601
544.636,305.963
79.345,41.175
115.589,371.767
523.427,280.111
384.92,49.928
605.606,349.411
210.674,117.776
349.586,117.366
393.252,383.689
152.106,275.968
327.481,400.244
362.242,294.791
189.386,114.485
75.287,376.459
570.265,278.591
182.85,91.614
587.321,142.647
620.828,343.407
568.055,102.303
336.923,266.174
496.043,184.928
635.413,197.382
346.201,278.445
144.268,134.179
94.888,377.344
362.934,358.136
103.833,345.33
173.841,272.377
451.674,348.321
627.788,288.332
368.019,48.842
540.033,184.467
102.676,154.566
138.884,266.928
571.782,169.319
290.055,138.715
396.708,373.959
478.86,356.525
28.384,139.297
282.481,256.704
353.733,135.575
663.428,432.429
311.996,383.799
390.696,280.519
214.458,306.637
34.831,131.497
156.375,275.378
613.325,362.511
68.138,391.171
383.961,358.771
19.623,80.571
269.253,287.862
364.699,156.661
147.803,286.929
94.326,291.819
425.842,69.073
272.898,289.496
507.988,315.232
322.248,72.811
595.291,330.208
213.5,249.795
604.298,169.025
611.857,257.874
289.423,208.906
231.789,435.376
174.707,148.717
591.127,92.59
618.515,300.132
112.304,274.965
644.196,71.548
262.128,71.187
266.901,258.936
627.997,314.065
275.597,67.878
289.645,351.512
627.402,190.513
280.274,148.662
423.981,50.575
214.277,238.185
258.923,284.466
333.681,45.802
579.588,271.494
571.213,136.866
581.909,137.842
429.656,244.145
409.083,300.957
105.738,267.797
399.24,115.979
45.823,352.712
237.005,41.85
247.145,247.396
459.275,165.971
230.29,157.29
351.661,79.115
609.884,247.869
344.259,128.328
335.767,349.398
235.008,314.865
587.656,42.581
256.45,209.114
89.719,222.418
304.511,211.335
29.156,358.556
116.94,254.58
457.263,268.232
427.283,389.345
176.119,210.535
31.137,148.973
459.29,56.095
611.223,323.548
666.32,82.882
281.587,122.252
106.278,136.316
23.205,233.374
309.532,397.903
577.24,171.897
544.545,89.909
46.456,86.766
457.414,243.462
309.429,254.064
278.028,75.09
283.649,57.295
634.082,148.697
273.573,61.104
145.812,85.995
286.118,306.493
338.579,74.523
343.978,365.438
178.313,324.54
387.992,390.764
275.643,340.962
588.676,282.07
379.609,323.941
120.078,242.27
589.519,148.442
210.836,258.636
115.376,230.049
205.642,89.807
288.62,158.165
270.259,301.236
76.994,131.2
577.947,110.392
174.722,315.586
137.591,80.018
584.726,273.129
387.761,361.245
419.968,147.799
535.117,331.704
216.715,236.287
258.258,310.32
215.601,201.545
63.731,265.041
383.171,106.444
72.938,87.83
135.392,83.787
202.177,117.042
279.559,57.065
110.101,49.546
624.412,239.041
107.02,394.102
112.125,387.153
521.882,330.956
625.187,131.866
531.689,64.55
54.744,227.245
353.484,221.552
81.669,74.848
486.508,228.217
599.235,81.729
363.421,69.373
354.197,113.318
390.751,63.259
287.657,75.929
595.258,296.225
414.763,107.636
235.464,158.808
105.472,143.775
81.573,101.89
550.856,229.496
266.774,120.776
53.93,94.796
557.403,124.617
87.9,275.142
5.816,46.07
473.975,365.655
437.87,294.901
579.407,44.734
250.807,240.209
86.943,130.946
401.24,366.837
43.911,130.341
394.815,256.233
623.422,353.609
34.708,103.324
575.456,356.187
352.598,381.364
562.189,138.302
142.124,50.407
577.535,211.39
645.112,127.63
29.621,336.751
274.402,148.809
300.917,148.489
440.487,371.645
434.788,374.591
351.939,319.218
351.068,73.896
533.116,75.235
54.214,130.267
359.449,106.409
608.061,63.092
93.149,298.646
379.34,70.305
530.456,81.168
462.036,370.008
54.479,373.42
196.323,100.749
209.627,198.242
490.647,268.78
655.353,49.274
567.451,295.886
153.653,354.103
442.571,53.04
195.358,139.336
345.064,115.342
329.11,117.975
225.761,97.915
574.787,146.199
351.086,70.649
166.057,60.748
156.891,83.032
274.697,252.255
111.397,82.015
390.534,247.753
62.656,56.284
398.589,147.73
600.823,82.248
605.906,310.902
350.746,334.784
487.329,199.863
121.858,40.472
270.626,350.106
236.466,148.708
482.655,238.714
361.993,390.466
46.267,152.721
591.04,256.28
545.097,297.508
223.038,117.568
642.275,157.976
311.051,44.814
166.399,149.847
290.013,353.515
418.026,150.309
217.352,82.166
425.206,157.504
165.784,368.86
350.826,289.455
221.024,256.587
610.442,228.059
587.332,59.507
294.701,150.627
623.078,318.206
23.128,101.007
580.905,327.19
513.311,47.446
170.275,68.242
482.549,257.361
171.201,133.565
648.225,100.054
265.628,260.659
629.878,140.832
349.35,370.841
229.466,51.258
449.015,131.257
365.898,74.847
542.821,350.098
614.591,173.377
445.162,168.518
283.302,215.792
228.456,52.1
85.455,255.777
580.863,201.338
57.175,280.447
127.251,141.959
85.561,344.526
454.163,366.076
394.695,50.29
595.137,61.369
359.32,326.187
561.389,106.179
99.225,41.474
385.848,270.52
439.243,123.672
377.306,375.033
420.795,110.148
597.978,255.151
530.138,363.742
279.188,387.1
242.107,341.119
264.277,347.414
42.135,268.445
280.997,343.779
388.574,276.398
630.56,274.952
261.714,67.879
314.906,108.025
376.203,351.361
559.315,120.726
444.443,54.388
649.595,75.368
223.975,92.29
551.491,137.179
104.441,83.918
200.956,127.911
594.469,85.049
298.173,362.678
224.687,141.857
575.25,134.166
91.763,227.873
216.813,382.925
373.915,165.781
194.935,277.376
99.834,286.823
147.038,388.872
304.147,332.433
419.28,251.509
324.624,342.4
82.278,382.195
542.869,293.672
123.274,265.322
131.113,384.245
25.635,255.174
664.63,71.431
618.208,237.261
160.095,319.0
308.179,123.98
395.954,391.909
183.621,73.351
598.323,147.655
61.192,296.943
155.176,354.75
-27.976,247.443
399.764,232.935
178.547,60.704
120.504,77.934
371.261,69.791
595.204,68.081
572.168,231.574
95.199,90.67
279.193,289.856
417.904,265.58
652.764,67.089
242.311,190.681
223.744,192.486
401.304,156.762
613.47,46.374
281.032,242.659
465.888,135.588
595.725,176.883
571.403,47.617
63.634,72.519
452.314,231.251
163.965,339.553
619.895,209.618
537.224,72.239
343.519,313.953
242.121,67.908
464.996,240.622
183.424,56.151
341.998,360.453
653.842,79.038
319.622,260.966
305.574,67.618
161.259,147.241
379.217,241.055
395.588,63.589
103.964,263.717
309.335,116.003
65.491,87.699
442.618,170.971
592.214,319.775
190.714,250.85
85.68,73.155
217.322,91.141
187.369,379.699
321.445,71.496
631.907,177.238
596.868,348.24
26.662,267.531
185.015,73.537
202.394,270.997
167.077,46.331
239.894,190.937
572.403,304.375
50.084,46.488
257.722,367.371
127.486,340.956
88.339,221.386
312.021,259.798
47.793,365.119
78.967,231.134
317.624,65.02
566.44,69.468
459.917,361.086
598.029,156.973
193.054,53.143
593.334,91.699
410.455,386.438
46.834,128.103
310.939,394.939
432.98,345.644
626.06,142.59
390.107,133.376
508.039,351.726
611.456,259.308
53.221,344.612
239.356,67.48
538.353,104.758
455.821,363.435
98.893,273.629
167.396,64.169
524.768,163.408
594.262,302.566
587.676,307.017
408.624,115.887
581.676,260.869
422.422,232.459
62.635,295.434
188.666,72.757
594.276,73.726
343.882,339.583
46.116,48.219
41.252,60.618
541.221,234.589
104.98,44.472
56.544,362.677
81.182,221.961
111.196,154.109
161.314,334.332
248.666,198.952
87.8,230.417
349.682,110.712
173.645,260.638
406.821,359.724
342.077,344.94
127.772,85.915
405.722,117.171
322.991,305.015
48.182,72.805
133.94,51.173
45.391,100.529
602.652,268.054
640.375,90.536
357.365,83.537
428.801,375.942
289.853,67.356
21.013,131.404
351.862,64.265
325.8,113.122
52.888,261.589
257.117,258.393
215.094,191.565
411.42,158.748
455.742,268.265
131.641,342.367
21.454,66.12
336.095,269.832
259.988,350.483
22.018,384.054
579.906,276.836
452.198,132.475
288.35,152.594
215.48,344.656
195.897,271.645
42.415,35.843
270.006,380.089
633.005,89.158
630.948,157.702
439.859,266.576
257.801,390.543
152.275,58.654
291.515,377.111
230.114,126.455
263.684,202.935
413.996,374.332
517.106,63.146
283.734,352.688
287.013,385.159
590.686,243.248
486.374,246.687
586.861,303.832
462.694,341.08
486.717,294.496
34.613,100.94
217.938,78.08
161.431,53.92
75.165,220.278
358.405,264.807
129.419,88.906
371.02,168.369
615.249,239.973
86.257,145.835
595.751,378.07
578.207,289.684
126.576,57.494
649.005,38.409
400.196,382.408
657.157,51.418
51.361,100.824
369.867,371.64
430.096,237.722
292.97,118.847
619.454,299.745
417.444,240.326
583.845,370.485
91.218,264.059
280.364,400.657
134.329,393.605
370.402,99.695
285.456,258.197
389.449,71.158
338.163,72.868
176.956,332.222
-55.541,230.287
400.065,261.223
608.492,315.986
278.655,239.597
606.353,297.401
358.167,106.131
121.99,288.894
488.292,269.705
122.648,370.789
354.637,46.73
130.122,230.854
656.097,51.107
526.394,85.54
81.618,287.673
570.749,179.495
153.458,341.719
408.026,63.87
389.016,393.285
342.067,119.632
16.699,351.871
87.695,240.518
482.813,242.394
183.311,134.164
221.071,60.57
25.886,355.614
51.832,83.777
283.665,284.826
586.72,72.98
603.169,322.053
489.829,269.69
232.785,152.026
613.393,372.806
601.692,65.4
408.603,385.351
177.997,69.946
603.084,78.354
418.602,242.749
279.552,55.273
345.174,239.42
87.961,46.809
520.353,363.416
642.983,69.279
80.845,143.86
602.662,307.756
510.087,334.54
271.861,144.288
111.297,149.125
29.01,256.411
170.444,235.315
69.768,75.769
427.941,232.231
237.46,248.754
136.438,256.319
108.004,345.815
409.306,231.543
669.652,68.447
209.718,124.047
3.786,207.435
105.495,300.259
389.702,256.893
69.682,258.797
198.007,91.37
264.21,291.144
473.482,103.536
173.28,372.653
293.155,185.475
487.549,53.935
533.633,169.941
282.017,112.924
180.715,386.795
214.789,352.507
573.558,203.627
71.848,52.652
239.005,242.564
307.49,371.873
444.551,270.596
71.51,65.701
426.133,244.978
544.138,257.743
60.052,88.824
66.755,70.418
381.241,332.157
305.637,43.856
415.778,60.353
183.053,318.558
176.661,86.439
264.674,131.968
285.929,80.662
293.594,162.184
338.832,157.364
21.672,274.672
234.333,389.382
247.548,152.387
93.288,37.643
-23.591,281.018
499.094,283.105
146.359,51.537
592.931,151.815
584.986,75.372
616.624,70.855
543.753,97.031
163.071,272.236
130.479,350.331
393.88,108.469
581.935,307.578
410.776,241.499
397.571,328.069
104.779,138.171
440.225,359.577
474.229,116.949
624.869,170.066
387.498,252.157
509.277,193.687
246.635,395.447
73.228,47.182
144.091,287.945
394.644,75.306
602.786,66.599
59.417,267.59
393.362,57.815
487.259,265.182
139.083,267.989
202.6,73.366
116.669,328.258
212.661,193.745
321.016,393.834
487.106,208.358
689.372,452.595
569.658,351.149
193.103,46.087
20.62,285.421
226.323,199.119
266.777,245.854
530.098,97.636
462.495,242.43
108.796,273.695
362.316,383.956
603.961,319.897
139.291,136.643
612.763,79.445
295.028,345.456
136.475,230.8
597.425,172.641
179.132,267.589
80.388,258.856
353.453,332.552
369.111,217.815
593.596,333.017
169.357,284.79
566.133,365.186
17.867,297.998
430.078,387.005
270.131,296.035
369.641,124.271
164.708,338.869
210.983,385.975
180.609,239.685
300.37,212.361
349.288,54.221
286.928,337.886
222.224,367.256
75.866,45.696
519.871,281.183
615.502,198.51
197.887,345.386
54.263,230.399
252.417,242.51
611.957,311.978
594.883,174.033
164.82,267.402
291.165,360.407
47.115,286.992
209.279,335.373
367.583,270.472
128.236,119.238
159.424,233.91
261.535,202.314
295.966,336.698
195.687,244.072
418.027,240.326
152.87,226.365
191.263,195.548
42.823,269.029
275.995,363.709
414.876,55.089
130.439,158.076
93.819,222.504
576.927,50.969
319.117,336.668
8.941,268.593
134.358,357.62
211.648,58.837
220.436,206.353
30.796,148.956
141.065,235.042
283.18,368.831
214.697,372.209
589.701,168.57
387.005,388.322
644.21,76.881
610.869,204.202
76.738,356.471
592.152,359.307
83.695,63.906
586.027,108.439
411.338,378.203
5.616,285.9
94.015,262.597
409.812,152.542
300.768,393.1
33.511,385.778
512.746,83.307
445.037,378.185
131.815,143.551
44.326,100.629
340.372,143.153
317.994,396.193
125.188,275.796
381.086,125.112
428.161,239.178
649.809,122.36
190.545,90.848
187.996,254.071
123.518,59.066
615.562,342.701
645.696,59.707
6.789,272.44
606.764,168.273
281.918,377.022
607.128,360.818
127.662,72.915
624.108,236.432
313.638,252.495
586.818,354.702
127.69,38.243
311.925,254.552
162.649,47.557
210.856,130.459
576.311,47.952
608.018,64.542
357.325,138.634
570.424,236.202
564.799,316.763
552.705,167.031
529.341,56.412
583.178,371.533
39.427,54.833
62.949,46.098
4.825,238.338
259.028,351.846
269.929,207.96
336.18,269.823
123.899,79.1
443.104,371.784
442.674,262.237
78.081,358.6
241.621,261.396
431.148,110.281
80.457,77.737
105.166,51.71
99.82,255.586
276.118,371.774
503.542,332.462
269.447,341.219
609.785,377.084
221.495,72.435
54.876,131.08
426.469,242.666
186.335,52.277
377.158,326.09
579.939,63.766
614.745,181.581
289.288,59.231
305.249,343.604
384.74,300.562
285.922,149.568
87.186,72.142
449.858,359.313
472.366,264.989
530.651,360.088
355.258,272.18
447.675,239.69
437.492,106.855
26.733,128.551
421.153,57.048
532.62,160.357
134.968,381.447
280.762,298.338
286.717,352.533
568.481,259.07
440.533,244.602
78.595,128.381
65.184,340.267
411.554,278.456
411.237,151.464
394.079,216.647
377.967,347.867
369.265,69.614
280.224,192.31
66.774,349.096
325.899,75.813
139.276,369.593
408.604,60.898
182.065,245.58
270.926,85.991
589.751,321.436
82.271,42.351
227.759,80.328
168.417,268.002
174.26,274.078
114.032,56.327
622.763,298.892
477.491,255.401
608.759,152.081
110.412,269.596
277.086,156.63
537.669,195.272
36.748,57.609
567.508,60.571
536.271,190.653
157.734,49.46
251.765,289.134
80.449,223.986
74.144,375.184
446.972,60.343
440.585,159.538
168.279,375.916
401.235,161.201
548.091,96.371
68.316,136.695
461.771,278.668
244.435,61.399
357.185,340.185
371.995,388.2
562.577,283.899
365.83,59.933
526.914,324.603
548.114,90.194
113.549,48.089
418.984,268.198
342.04,131.225
60.015,364.358
-11.44,257.901
167.644,328.255
68.248,335.105
524.346,96.195
525.556,333.843
123.796,119.541
96.387,42.213
567.624,71.451
150.236,118.183
393.089,375.27
46.013,237.677
392.253,58.097
273.729,245.19
248.114,72.922
69.532,358.945
241.427,77.326
60.567,128.171
192.567,191.749
140.224,89.424
469.763,53.765
521.548,254.184
261.031,200.896
77.936,396.849
169.357,255.053
34.437,91.095
204.504,44.222
326.491,267.758
594.406,352.007
202.259,260.054
582.226,244.173
441.341,61.898
473.529,57.302
546.81,329.084
246.253,189.599
627.6,306.567
514.635,61.2
86.236,149.547
445.711,101.631
199.809,53.75
172.3,76.326
546.937,113.257
577.099,47.085
115.441,129.309
610.007,155.743
148.242,275.292
429.699,57.12
461.274,353.597
399.739,60.514
35.263,69.174
354.373,107.444
24.425,350.484
347.19,356.64
570.641,107.085
65.294,88.752
612.972,291.73
340.671,259.154
222.782,46.499
97.829,42.657
374.202,347.555
387.249,66.775
526.887,324.91
70.767,129.886
106.757,40.601
519.882,297.106
599.821,191.194
132.044,226.799
543.471,167.839
399.633,135.518
313.575,107.577
200.179,343.727
453.639,147.287
378.675,120.618
219.976,144.313
158.493,88.253
382.981,55.551
84.45,261.985
374.996,70.323
430.679,113.029
36.743,37.829
402.619,355.156
141.129,358.519
597.344,153.251
294.195,253.696
270.877,58.372
12.299,44.75
176.851,347.849
472.329,100.174
85.941,70.193
236.9,206.417
386.09,274.39
617.049,310.884
252.871,143.787
537.387,117.42
130.663,278.308
243.244,356.831
613.449,180.015
402.061,165.681
508.952,182.399
312.577,65.88
110.831,251.977
543.954,230.64
333.876,130.785
116.88,271.817
422.312,144.361
304.509,248.375
338.239,247.44
41.389,66.845
162.632,76.507
589.971,223.281
600.697,223.171
640.385,125.288
193.941,125.891
579.703,45.299
171.52,338.724
602.481,378.024
366.57,384.747
566.336,55.896
98.087,341.419
579.587,291.232
158.02,243.078
354.249,144.697
586.762,150.415
385.248,356.823
267.372,83.886
65.019,100.327
125.913,348.737
349.547,63.607
167.133,322.398
285.48,306.064
155.043,142.209
224.385,387.616
466.949,242.164
594.818,134.933
545.739,363.073
580.355,78.018
582.488,118.967
642.1,104.143
213.463,49.693
385.322,286.881
16.775,99.288
43.914,37.258
186.18,387.033
581.555,201.245
575.373,214.095
124.16,223.854
81.954,91.17
179.99,129.986
568.512,52.197
270.826,355.684
132.316,370.608
371.444,266.744
305.54,242.871
592.806,200.359
196.593,61.546
590.927,319.474
437.841,274.07
570.226,313.052
18.284,372.97
246.264,197.805
230.018,58.747
595.188,139.987
222.814,347.974
488.293,308.359
357.922,362.826
17.373,52.833
58.123,83.506
232.382,208.146
444.433,114.713
254.754,378.294
55.443,133.561
568.748,311.708
172.739,259.791
263.844,72.704
656.924,86.362
324.505,266.901
406.71,277.956
91.01,361.184
35.758,149.999
538.338,97.787
637.265,180.147
33.921,283.019
284.897,252.092
430.934,379.736
525.513,310.627
-6.611,370.981
125.724,39.085
353.769,77.187
463.702,129.531
299.824,256.124
28.849,245.342
80.23,229.805
586.746,199.475
587.954,155.722
392.267,236.57
320.965,315.528
289.705,287.472
580.916,170.915
388.665,237.875
154.245,286.206
585.897,348.001
261.794,257.218
477.994,99.202
332.955,323.895
646.078,47.472
374.123,118.806
368.567,233.507
575.762,56.997
135.334,61.789
116.225,347.659
92.536,85.36
363.041,373.169
607.091,275.244
613.796,164.283
549.845,91.876
137.693,120.913
397.034,58.854
398.737,375.813
426.207,142.408
171.814,253.249
209.791,349.978
546.033,87.69
586.156,129.128
429.214,293.074
267.533,255.79
344.151,76.972
614.571,67.533
293.436,300.171
100.334,146.728
40.786,72.206
598.76,181.82
113.595,252.063
559.727,119.172
588.844,90.866
224.871,212.594
586.374,361.628
57.181,249.33
67.298,369.99
421.279,249.971
286.935,125.886
403.051,354.827
93.799,366.784
333.956,344.38
70.353,66.611
338.563,123.196
318.286,48.145
281.927,363.935
203.738,140.393
109.886,69.524
425.241,156.518
139.975,154.543
633.301,268.967
521.729,259.742
73.68,131.92
310.779,108.685
353.51,262.191
576.925,233.256
162.291,273.229
577.559,53.772
114.067,92.11
247.438,256.391
44.603,77.218
293.923,162.395
301.845,269.957
75.607,279.686
539.286,67.334
368.674,132.626
529.642,272.779
334.66,136.152
624.383,166.935
372.715,349.575
632.261,141.871
583.775,253.626
446.099,275.861
588.114,153.584
266.439,364.26
372.289,239.161
57.56,100.101
666.076,75.42
416.022,274.753
281.61,127.252
88.378,342.985
236.22,200.949
1.112,288.917
382.877,426.096
408.75,355.062
96.859,60.694
188.248,63.577
377.757,108.405
131.137,121.448
502.387,258.143
453.736,370.738
587.969,72.468
423.859,345.728
640.69,61.743
177.339,130.364
363.249,230.967
541.98,220.606
239.053,206.043
286.931,357.238
544.188,294.731
459.428,374.988
123.881,348.115
324.023,269.412
443.597,268.702
309.738,59.684
581.741,126.172
431.418,246.38
381.425,286.417
344.508,329.276
599.308,391.108
264.364,64.372
117.018,61.111
117.754,151.384
228.103,234.501
432.798,242.128
579.069,138.264
517.234,177.612
612.677,345.291
148.933,371.16
207.93,69.255
516.653,186.944
576.743,131.717
616.567,54.959
219.477,191.499
153.435,163.669
510.429,207.7
340.302,82.335
339.951,154.644
582.881,49.786
119.788,88.471
24.94,36.538
216.763,300.394
318.259,335.378
48.843,386.76
307.22,302.145
171.054,53.409
620.198,292.637
76.231,373.403
413.003,50.95
69.006,289.01
655.787,52.312
168.444,42.258
135.815,136.479
43.625,254.532
597.313,75.045
157.826,56.267
227.204,116.268
394.39,79.26
32.295,351.312
456.054,356.982
36.483,44.509
635.487,145.857
414.66,56.543
145.719,289.28
25.276,59.026
354.317,232.794
345.919,354.817
595.713,395.649
589.676,300.253
260.21,267.891
280.277,144.996
226.628,242.305
476.265,100.25
402.916,154.401
115.918,156.1
595.427,309.94
363.778,336.518
271.388,360.332
219.269,149.392
341.705,133.968
90.298,97.248
200.632,56.122
72.338,79.806
231.097,337.722
283.252,198.325
106.519,95.159
49.821,252.548
576.889,323.382
139.738,274.908
584.702,53.449
206.618,45.137
187.481,43.615
79.302,45.078
432.914,381.496
412.097,366.554
652.844,87.28
603.761,156.612
294.512,137.248
522.353,343.752
320.646,147.464
103.083,137.937
329.048,126.286
50.812,379.657
277.611,236.125
602.642,151.039
607.7,442.788
581.461,187.888
358.763,82.273
649.872,139.53
571.118,279.169
371.771,289.564
329.614,254.554
127.788,95.645
598.586,192.048
271.19,56.752
488.686,264.103
369.15,267.95
588.761,227.023
215.065,52.478
453.01,141.904
328.515,245.06
511.567,304.051
544.352,178.911
597.118,87.764
355.119,317.999
152.285,146.717
278.21,130.174
393.456,54.965
154.172,239.878
600.875,362.492
210.485,250.164
284.072,266.283
402.699,298.769
586.888,190.15
203.784,354.965
289.355,353.925
384.888,363.633
217.56,126.104
442.848,162.227
572.212,85.271
300.401,271.95
493.318,373.803
116.933,146.968
51.493,57.623
344.206,76.186
587.422,153.053
347.025,64.877
276.535,81.895
385.08,244.712
410.719,378.452
69.34,329.988
186.958,311.48
153.873,289.727
270.625,308.378
111.316,148.49
41.811,392.809
47.683,46.039
626.483,267.973
243.947,188.731
574.348,181.378
98.594,74.037
449.77,166.676
122.987,394.499
315.175,382.235
80.34,258.092
315.573,83.038
183.942,274.657
137.49,400.117
344.165,252.971
471.866,256.698
333.108,110.928
21.444,233.263
221.507,191.315
566.444,59.43
129.78,262.046
372.661,73.871
101.964,67.498
546.227,48.191
105.936,340.482
490.877,348.958
387.493,403.757
498.524,234.851
159.031,253.729
220.319,76.286
132.745,259.709
527.995,123.518
302.39,187.031
397.608,261.394
170.861,248.713
586.919,184.104
366.896,372.351
328.704,305.755
313.505,143.594
300.08,353.806
626.526,301.114
67.139,66.36
132.466,222.371
320.465,275.04
189.443,274.099
285.04,304.475
221.559,140.027
300.216,153.344
363.215,395.444
121.083,369.685
531.256,155.004
442.443,143.665
531.405,181.892
617.347,66.776
610.275,305.843
7.544,242.858
569.395,325.196
375.462,394.079
571.825,135.064
284.883,60.403
161.946,92.862
61.32,59.056
656.858,97.819
80.382,131.498
276.998,253.573
123.089,144.817
340.421,146.649
248.736,145.404
195.319,246.25
47.501,355.889
393.324,348.924
559.179,330.236
180.51,148.409
203.931,191.931
559.67,108.373
412.627,393.266
81.185,304.765
594.081,173.701
322.436,274.983
183.208,145.233
448.854,171.737
296.631,59.444
14.352,370.289
86.592,74.415
566.898,297.575
97.026,336.439
583.251,313.973
428.755,60.249
170.004,69.31
521.013,375.214
66.95,124.665
189.324,132.96
234.412,334.649
566.867,351.332
406.897,131.08
85.456,269.233
635.185,256.077
537.367,87.259
100.1,294.108
389.48,247.653
87.373,48.604
261.776,282.452
401.951,134.695
586.002,338.399
450.398,135.339
106.965,150.666
178.078,111.38
190.474,90.813
250.358,57.155
76.735,132.608
411.429,226.091
125.264,276.873
103.123,153.428
598.973,288.05
633.152,147.756
50.842,35.796
266.83,390.305
255.816,364.606
254.02,393.756
